respondent_id,religiosity,social_activities,social_meetings,discuss_matters
74665,0,3,7,
74666,1,2,2,
74667,3,2,6,
74668,5,4,6,
74669,0,3,7,
74670,0,2,4,
74671,6,3,4,
74672,7,3,5,
74673,0,3,7,
74674,77,3,6,
74675,3,3,5,
74676,9,3,5,
74677,2,2,2,
74678,2,4,7,
74679,8,3,6,
74680,2,4,6,
74681,0,4,6,
74682,2,3,7,
74683,5,3,6,
74684,5,3,6,
74685,6,4,7,
74686,4,3,6,
74687,7,3,4,
74688,6,3,6,
74689,4,3,4,
74690,3,1,6,
74691,0,3,7,
74692,0,3,6,
74693,0,3,5,
74694,2,3,5,
74695,4,3,6,
74696,3,3,7,
74697,4,3,6,
74698,7,4,4,
74699,6,2,5,
74700,7,2,7,
74701,5,2,4,
74702,1,3,4,
74703,5,4,6,
74704,3,4,6,
74705,8,2,3,
74706,9,3,6,
74707,10,5,7,
74708,2,4,7,
74709,3,4,7,
74710,2,3,5,
74711,7,1,6,
74712,3,4,4,
74713,5,3,7,
74714,7,3,6,
74715,5,4,6,
74716,7,2,4,
74717,0,3,7,
74718,5,3,6,
74719,0,2,4,
74720,6,3,6,
74721,5,3,4,
74722,4,3,4,
74723,9,1,3,
74724,2,3,6,
74725,4,3,5,
74726,3,3,6,
74727,0,5,7,
74728,4,2,4,
74729,7,3,7,
74730,4,3,4,
74731,6,4,6,
74732,5,4,7,
74733,5,3,6,
74734,8,3,4,
74735,3,4,7,
74736,10,3,7,
74737,4,2,5,
74738,4,3,6,
74739,3,5,6,
74740,1,3,5,
74741,3,4,6,
74742,7,2,5,
74743,0,4,6,
74744,5,5,6,
74745,2,4,6,
74746,3,3,4,
74747,0,3,4,
74748,8,3,7,
74749,5,1,4,
74750,0,2,6,
74751,4,3,7,
74752,6,4,4,
74753,5,3,5,
74754,5,3,6,
74755,0,3,7,
74756,8,4,7,
74757,3,3,6,
74758,5,3,6,
74759,2,2,3,
74760,0,3,5,
74761,5,3,6,
74762,1,3,6,
74763,0,3,6,
74764,6,4,6,
74765,9,3,6,
74766,8,3,6,
74767,6,3,6,
74768,3,3,6,
74769,8,4,7,
74770,0,3,7,
74771,8,3,6,
74772,2,3,4,
74773,4,4,6,
74774,0,1,3,
74775,7,3,6,
74776,6,3,5,
74777,4,5,7,
74778,1,4,7,
74779,10,4,7,
74780,0,3,5,
74781,0,3,6,
74782,9,3,4,
74783,0,3,6,
74784,1,2,6,
74785,0,3,6,
74786,4,3,3,
74787,5,3,5,
74788,5,2,3,
74789,1,3,5,
74790,5,2,2,
74791,7,3,6,
74792,7,3,3,
74793,0,3,5,
74794,7,3,3,
74795,5,3,4,
74796,0,3,3,
74797,5,3,6,
74798,5,3,6,
74799,3,3,6,
74800,1,1,5,
74801,4,3,6,
74802,0,2,3,
74803,10,5,5,
74804,5,3,6,
74805,9,3,6,
74806,4,3,6,
74807,3,3,5,
74808,10,4,6,
74809,0,3,6,
74810,5,3,4,
74811,2,3,3,
74812,5,2,6,
74813,2,3,7,
74814,1,3,6,
74815,0,2,4,
74816,2,2,4,
74817,2,1,3,
74818,8,2,4,
74819,4,3,3,
74820,3,3,6,
74821,7,3,6,
74822,8,4,7,
74823,3,2,4,
74824,10,5,7,
74825,0,3,7,
74826,3,3,7,
74827,0,4,4,
74828,0,2,6,
74829,4,2,2,
74830,5,4,7,
74831,5,3,6,
74832,4,3,7,
74833,5,3,6,
74834,5,3,6,
74835,4,3,6,
74836,0,3,6,
74837,0,2,6,
74838,5,3,6,
74839,5,3,6,
74840,1,3,6,
74841,2,4,6,
74842,2,3,6,
74843,0,4,7,
74844,7,4,6,
74845,2,3,6,
74846,9,4,6,
74847,2,3,4,
74848,5,1,6,
74849,3,2,5,
74850,5,4,7,
74851,5,2,3,
74852,3,4,6,
74853,6,3,6,
74854,2,5,7,
74855,1,3,6,
74856,2,3,3,
74857,1,3,5,
74858,6,3,5,
74859,1,3,6,
74860,0,4,5,
74861,3,3,6,
74862,9,3,6,
74863,0,2,3,
74864,9,2,6,
74865,8,3,4,
74866,3,2,4,
74867,5,3,6,
74868,0,3,7,
74869,3,3,3,
74870,0,3,6,
74871,3,3,6,
74872,8,3,4,
74873,2,5,7,
74874,1,4,7,
74875,3,3,5,
74876,1,2,5,
74877,9,4,6,
74878,9,3,4,
74879,3,4,7,
74880,3,4,7,
74881,3,3,6,
74882,1,3,6,
74883,8,4,7,
74884,3,2,6,
74885,5,3,6,
74886,2,3,6,
74887,6,3,7,
74888,1,3,7,
74889,5,3,4,
74890,5,2,7,
74891,2,3,4,
74892,8,3,6,
74893,2,3,7,
74894,8,4,7,
74895,0,5,7,
74896,5,3,4,
74897,6,3,5,
74898,5,5,7,
74899,3,3,5,
74900,3,3,5,
74901,7,3,6,
74902,6,4,6,
74903,4,2,6,
74904,9,4,6,
74905,5,2,5,
74906,10,3,6,
74907,6,3,5,
74908,5,2,5,
74909,5,3,6,
74910,0,2,2,
74911,2,4,7,
74912,6,1,5,
74913,2,3,7,
74914,4,3,6,
74915,8,3,6,
74916,5,2,6,
74917,5,2,6,
74918,0,3,7,
74919,8,2,5,
74920,0,2,7,
74921,8,2,6,
74922,6,4,6,
74923,8,3,6,
74924,1,3,6,
74925,4,3,5,
74926,8,4,6,
74927,0,3,7,
74928,3,4,6,
74929,4,2,6,
74930,0,3,7,
74931,3,3,4,
74932,3,3,5,
74933,2,3,4,
74934,5,3,6,
74935,4,4,6,
74936,10,4,7,
74937,0,3,3,
74938,5,2,5,
74939,0,4,6,
74940,3,1,4,
74941,0,3,7,
74942,9,4,4,
74943,2,3,7,
74944,3,3,4,
74945,8,3,6,
74946,7,3,4,
74947,0,3,7,
74948,0,3,6,
74949,2,3,6,
74950,1,3,6,
74951,0,5,5,
74952,3,3,4,
74953,5,4,6,
74954,5,3,6,
74955,5,3,5,
74956,5,3,6,
74957,5,4,7,
74958,6,4,5,
74959,1,3,6,
74960,3,2,6,
74961,0,3,6,
74962,7,3,6,
74963,2,3,4,
74964,8,4,7,
74965,5,3,7,
74966,4,3,7,
74967,7,4,6,
74968,6,3,6,
74969,7,3,6,
74970,4,3,6,
74971,1,3,5,
74972,8,3,6,
74973,3,2,5,
74974,3,3,6,
74975,0,3,5,
74976,1,3,4,
74977,2,2,3,
74978,0,8,5,
74979,0,2,5,
74980,7,3,5,
74981,2,3,6,
74982,7,4,4,
74983,0,3,5,
74984,1,3,6,
74985,10,4,6,
74986,2,2,6,
74987,3,3,6,
74988,0,4,6,
74989,2,3,6,
74990,0,3,6,
74991,0,4,7,
74992,5,3,4,
74993,1,3,6,
74994,3,3,6,
74995,2,3,5,
74996,3,1,4,
74997,9,2,7,
74998,5,3,6,
74999,7,3,4,
75000,1,4,5,
75001,9,2,3,
75002,0,1,7,
75003,5,3,7,
75004,5,2,3,
75005,1,2,7,
75006,0,2,6,
75007,0,3,5,
75008,1,3,4,
75009,4,4,6,
75010,10,4,7,
75011,3,3,7,
75012,2,3,7,
75013,7,3,4,
75014,6,2,3,
75015,3,4,7,
75016,6,3,7,
75017,7,3,5,
75018,1,3,4,
75019,4,3,4,
75020,7,3,3,
75021,6,1,6,
75022,5,3,7,
75023,3,2,2,
75024,7,4,6,
75025,5,3,6,
75026,5,3,7,
75027,6,5,7,
75028,5,4,7,
75029,0,3,6,
75030,5,4,7,
75031,7,3,4,
75032,0,3,6,
75033,5,3,6,
75034,1,3,7,
75035,0,3,6,
75036,5,3,5,
75037,9,4,5,
75038,2,2,7,
75039,6,3,6,
75040,6,3,4,
75041,8,2,6,
75042,8,3,4,
75043,6,3,4,
75044,8,3,6,
75045,2,4,7,
75046,6,2,7,
75047,3,3,7,
75048,3,3,6,
75049,7,2,7,
75050,3,3,4,
75051,0,8,4,
75052,7,3,7,
75053,7,3,4,
75054,8,4,7,
75055,5,3,4,
75056,7,3,7,
75057,0,4,7,
75058,2,2,4,
75059,7,2,4,
75060,6,3,6,
75061,6,4,6,
75062,6,3,6,
75063,5,3,3,
75064,4,3,7,
75065,6,3,6,
75066,3,3,5,
75067,1,2,4,
75068,1,3,6,
75069,1,3,6,
75070,0,4,6,
75071,0,3,6,
75072,6,8,5,
75073,5,3,6,
75074,2,2,4,
75075,4,3,7,
75076,2,3,5,
75077,0,2,4,
75078,0,3,4,
75079,5,3,5,
75080,3,2,5,
75081,0,3,5,
75082,5,2,2,
75083,5,2,4,
75084,2,2,4,
75085,3,3,7,
75086,10,2,6,
75087,10,3,6,
75088,1,3,6,
75089,0,2,5,
75090,1,4,4,
75091,0,3,7,
75092,1,3,3,
75093,9,2,6,
75094,8,3,4,
75095,8,3,5,
75096,7,2,7,
75097,6,3,5,
75098,0,2,5,
75099,88,3,6,
75100,8,3,5,
75101,3,3,5,
75102,9,3,4,
75103,0,2,3,
75104,3,3,7,
75105,10,4,6,
75106,3,2,7,
75107,5,1,2,
75108,0,2,5,
75109,0,4,6,
75110,7,4,6,
75111,2,3,7,
75112,0,4,6,
75113,4,3,7,
75114,6,3,6,
75115,8,4,4,
75116,6,4,6,
75117,5,3,6,
75118,5,3,6,
75119,5,3,6,
75120,10,2,7,
75121,0,3,4,
75122,7,4,7,
75123,6,1,6,
75124,1,3,4,
75125,0,3,7,
75126,2,3,7,
75127,3,5,7,
75128,0,3,6,
75129,0,2,6,
75130,5,3,6,
75131,0,3,6,
75132,4,3,7,
75133,2,3,4,
75134,6,4,5,
75135,6,2,5,
75136,2,3,7,
75137,8,3,6,
75138,5,3,5,
75139,0,4,1,
75140,3,3,6,
75141,5,3,6,
75142,5,1,6,
75143,6,2,6,
75144,5,3,4,
75145,6,3,3,
75146,6,2,6,
75147,3,2,3,
75148,0,3,6,
75149,2,1,6,
75150,0,3,4,
75151,4,2,4,
75152,2,3,7,
75153,5,1,6,
75154,0,3,2,
75155,0,3,7,
75156,2,3,6,
75157,7,3,4,
75158,5,2,6,
75159,2,2,6,
75160,7,3,6,
75161,1,3,6,
75162,4,3,6,
75163,2,3,7,
75164,2,3,6,
75165,4,3,4,
75166,1,3,7,
75167,5,3,6,
75168,5,3,6,
75169,3,4,6,
75170,4,4,6,
75171,3,3,7,
75172,10,2,7,
75173,0,3,6,
75174,1,3,6,
75175,8,3,6,
75176,0,2,6,
75177,5,3,6,
75178,5,4,3,
75179,10,2,6,
75180,0,2,4,
75181,0,3,3,
75182,7,3,6,
75183,8,1,6,
75184,2,3,4,
75185,3,3,6,
75186,4,3,6,
75187,2,3,4,
75188,5,3,5,
75189,2,4,5,
75190,2,4,5,
75191,7,3,4,
75192,6,3,5,
75193,9,5,3,
75194,3,2,6,
75195,5,4,7,
75196,5,4,7,
75197,8,3,7,
75198,2,3,6,
75199,10,4,6,
75200,5,4,6,
75201,3,3,4,
75202,4,2,4,
75203,5,2,4,
75204,5,3,6,
75205,1,2,5,
75206,8,3,7,
75207,3,2,4,
75208,2,3,7,
75209,3,3,4,
75210,7,3,6,
75211,8,3,4,
75212,6,3,4,
75213,1,3,6,
75214,3,2,6,
75215,9,4,7,
75216,2,4,4,
75217,3,2,7,
75218,1,3,6,
75219,5,2,5,
75220,4,1,4,
75221,2,3,7,
75222,8,2,5,
75223,3,3,6,
75224,5,3,5,
75225,1,3,4,
75226,8,2,4,
75227,1,4,5,
75228,5,3,5,
75229,5,4,7,
75230,7,2,6,
75231,1,2,7,
75232,2,2,7,
75233,3,3,4,
75234,2,3,6,
75235,3,4,6,
75236,2,3,4,
75237,3,3,5,
75238,10,2,3,
75239,10,3,7,
75240,6,3,4,
75241,0,4,7,
75242,0,4,5,
75243,3,2,5,
75244,5,3,6,
75245,3,3,6,
75246,2,3,5,
75247,0,4,7,
75248,0,3,5,
75249,3,3,6,
75250,5,3,6,
75251,6,4,7,
75252,4,2,5,
75253,3,4,6,
75254,2,3,6,
75255,5,3,7,
75256,1,3,7,
75257,0,3,6,
75258,0,3,4,
75259,0,3,5,
75260,5,3,6,
75261,7,2,6,
75262,5,3,6,
75263,4,3,6,
75264,3,4,7,
75265,5,3,6,
75266,7,1,4,
75267,5,3,5,
75268,5,3,6,
75269,8,4,6,
75270,0,2,7,
75271,7,1,4,
75272,1,3,4,
75273,2,3,4,
75274,2,3,5,
75275,3,2,4,
75276,4,4,7,
75277,4,3,4,
75278,4,4,5,
75279,7,3,7,
75280,8,3,4,
75281,2,2,6,
75282,5,4,6,
75283,0,3,6,
75284,7,3,7,
75285,0,3,7,
75286,4,3,6,
75287,0,2,6,
75288,5,3,4,
75289,3,2,6,
75290,8,3,3,
75291,5,3,5,
75292,3,3,5,
75293,5,3,7,
75294,6,3,6,
75295,88,8,7,
75296,2,2,6,
75297,2,3,6,
75298,5,3,3,
75299,6,3,5,
75300,6,3,5,
75301,0,2,3,
75302,1,2,7,
75303,6,2,7,
75304,3,2,6,
75305,2,3,7,
75306,1,3,7,
75307,5,3,7,
75308,1,3,5,
75309,3,3,6,
75310,5,3,6,
75311,0,5,6,
75312,7,2,6,
75313,7,3,6,
75314,10,1,6,
75315,8,3,4,
75316,4,3,6,
75317,3,4,6,
75318,10,4,6,
75319,4,2,6,
75320,0,3,5,
75321,0,3,6,
75322,1,3,7,
75323,3,3,4,
75324,4,3,3,
75325,5,3,4,
75326,8,3,7,
75327,3,2,6,
75328,7,3,4,
75329,0,2,3,
75330,2,1,4,
75331,4,3,6,
75332,2,3,5,
75333,5,4,4,
75334,5,2,5,
75335,9,3,5,
75336,10,3,6,
75337,0,3,7,
75338,5,3,7,
75339,3,3,6,
75340,1,8,3,
75341,4,3,4,
75342,3,3,7,
75343,3,2,6,
75344,5,3,4,
75345,2,3,3,
75346,4,2,5,
75347,5,3,6,
75348,6,3,6,
75349,0,3,7,
75350,0,3,7,
75351,5,3,4,
75352,0,3,6,
75353,5,3,7,
75354,0,5,6,
75355,0,2,6,
75356,3,3,6,
75357,2,3,6,
75358,0,3,6,
75359,2,8,2,
75360,9,3,6,
75361,3,5,4,
75362,0,4,7,
75363,6,2,6,
75364,6,3,6,
75365,3,3,6,
75366,1,3,4,
75367,3,3,7,
75368,7,3,4,
75369,2,5,6,
75370,0,3,7,
75371,2,3,6,
75372,6,3,4,
75373,8,2,6,
75374,7,5,7,
75375,0,3,7,
75376,6,3,7,
75377,9,3,6,
75378,7,4,6,
75379,0,4,7,
75380,0,2,3,
75381,9,3,6,
75382,5,3,7,
75383,5,2,6,
75384,8,3,6,
75385,3,2,6,
75386,3,3,3,
75387,6,3,6,
75388,3,3,7,
75389,1,2,6,
75390,7,3,4,
75391,3,3,7,
75392,1,3,7,
75393,5,2,7,
75394,7,2,6,
75395,6,4,6,
75396,8,3,6,
75397,7,3,7,
75398,5,3,7,
75399,3,3,6,
75400,7,2,6,
75401,10,5,6,
75402,6,3,7,
75403,1,3,7,
75404,5,3,7,
75405,4,3,7,
75406,3,4,6,
75407,10,3,6,
75408,4,3,7,
75409,6,3,6,
75410,2,3,7,
75411,7,2,6,
75412,10,3,4,
75413,5,3,6,
75414,8,4,6,
75415,2,3,7,
75416,5,2,7,
75417,10,2,6,
75418,0,4,7,
75419,8,3,6,
75420,6,3,6,
75421,5,3,4,
75422,7,3,4,
75423,0,3,7,
75424,9,3,7,
75425,4,3,6,
75426,4,3,4,
75427,3,3,6,
75428,5,4,7,
75429,3,3,6,
75430,88,3,5,
75431,10,3,7,
75432,5,3,6,
75433,2,3,6,
75434,2,2,5,
75435,5,3,6,
75436,0,3,7,
75437,7,2,6,
75438,8,4,6,
75439,2,3,6,
75440,0,4,4,
75441,3,2,6,
75442,0,2,6,
75443,1,4,7,
75444,3,2,5,
75445,1,3,7,
75446,5,3,4,
75447,6,1,7,
75448,0,2,6,
75449,7,3,6,
75450,5,3,4,
75451,1,4,4,
75452,10,3,6,
75453,4,3,4,
75454,2,3,6,
75455,4,1,5,
75456,7,3,7,
75457,6,2,3,
75458,4,3,6,
75459,4,3,6,
75460,2,3,7,
75461,4,3,6,
75462,2,3,7,
75463,2,3,6,
75464,6,3,7,
75465,0,2,6,
75466,3,4,6,
75467,3,3,7,
75468,5,3,3,
75469,6,4,6,
75470,10,4,3,
75471,5,3,6,
75472,2,3,6,
75473,0,3,4,
75474,10,3,2,
75475,6,2,4,
75476,5,3,5,
75477,5,2,4,
75478,2,3,6,
75479,3,3,4,
75480,2,4,7,
75481,0,3,3,
75482,0,3,4,
75483,5,5,6,
75484,5,1,3,
75485,2,4,4,
75486,2,2,6,
75487,5,3,6,
75488,7,3,6,
75489,2,2,7,
75490,4,3,6,
75491,5,4,4,
75492,0,3,6,
75493,0,1,2,
75494,8,3,6,
75495,1,3,7,
75496,5,3,4,
75497,8,2,4,
75498,5,3,7,
75499,1,3,4,
75500,1,3,6,
75501,8,2,3,
75502,5,3,7,
75503,5,3,6,
75504,5,3,6,
75505,5,3,4,
75506,1,2,5,
75507,1,3,5,
75508,2,4,7,
75509,4,3,4,
75510,0,1,3,
75511,9,4,6,
75512,3,2,5,
75513,5,2,6,
75514,0,2,4,
75515,2,2,3,
75516,1,2,6,
75517,1,3,6,
75518,3,3,7,
75519,5,3,6,
75520,3,3,7,
75521,1,2,2,
75522,2,4,4,
75523,2,2,4,
75524,6,3,5,
75525,5,1,4,
75526,0,2,6,
75527,0,2,6,
75528,0,3,7,
75529,2,3,5,
75530,10,2,7,
75531,5,1,5,
75532,4,3,6,
75533,5,3,6,
75534,5,3,7,
75535,3,2,4,
75536,3,3,4,
75537,1,4,6,
75538,2,4,6,
75539,7,3,1,
75540,8,2,6,
75541,1,2,7,
75542,2,3,7,
75543,1,2,7,
75544,2,3,7,
75545,7,3,6,
75546,3,5,7,
75547,0,2,6,
75548,3,3,7,
75549,9,4,6,
75550,5,3,6,
75551,3,3,6,
75552,5,2,4,
75553,6,2,4,
75554,2,3,5,
75555,4,3,7,
75556,1,3,5,
75557,6,3,6,
75558,10,3,6,
75559,3,4,6,
75560,3,4,5,
75561,5,3,6,
75562,5,3,6,
75563,5,3,7,
75564,0,3,6,
75565,1,2,4,
75566,7,3,4,
75567,1,3,6,
75568,5,2,3,
75569,6,3,6,
75570,7,4,6,
75571,8,3,7,
75572,5,2,4,
75573,5,3,3,
75574,7,3,7,
75575,5,2,5,
75576,3,3,6,
75577,5,3,6,
75578,3,3,4,
75579,5,2,4,
75580,5,3,7,
75581,6,2,3,
75582,5,3,5,
75583,9,2,7,
75584,1,3,5,
75585,5,2,7,
75586,6,5,4,
75587,5,3,5,
75588,0,3,6,
75589,3,4,7,
75590,0,4,3,
75591,9,2,4,
75592,6,2,7,
75593,3,3,7,
75594,4,1,2,
75595,8,2,7,
75596,5,3,7,
75597,6,3,7,
75598,3,2,7,
75599,0,3,6,
75600,4,3,6,
75601,2,3,6,
75602,1,2,4,
75603,1,3,6,
75604,5,3,7,
75605,5,3,6,
75606,0,4,6,
75607,7,3,4,
75608,3,2,6,
75609,0,4,7,
75610,4,3,6,
75611,1,3,6,
75612,3,2,4,
75613,6,5,7,
75614,8,3,5,
75615,5,3,6,
75616,7,4,7,
75617,6,3,5,
75618,1,3,4,
75619,5,3,2,
75620,6,8,88,
75621,9,5,6,
75622,5,3,4,
75623,6,2,6,
75624,5,3,6,
75625,0,7,6,
75626,3,2,5,
75627,7,4,6,
75628,3,3,4,
75629,5,4,4,
75630,6,4,6,
75631,0,3,3,
75632,4,3,4,
75633,4,4,7,
75634,6,3,6,
75635,2,4,5,
75636,5,3,6,
75637,0,3,6,
75638,0,4,6,
75639,6,3,7,
75640,7,3,6,
75641,7,3,6,
75642,0,3,7,
75643,8,2,7,
75644,7,4,6,
75645,4,2,6,
75646,5,2,5,
75647,4,3,6,
75648,5,3,7,
75649,6,3,5,
75650,10,3,5,
75651,1,3,7,
75652,3,3,7,
75653,8,3,6,
75654,3,3,6,
75655,1,3,7,
75656,0,3,7,
75657,3,1,4,
75658,8,4,6,
75659,0,3,5,
75660,3,3,7,
75661,8,4,4,
75662,2,4,7,
75663,10,1,2,
75664,7,3,6,
75665,2,4,6,
75666,3,3,6,
75667,8,3,6,
75668,5,3,4,
75669,7,3,4,
75670,5,2,6,
75671,3,2,6,
75672,2,3,7,
75673,8,3,6,
75674,6,3,6,
75675,2,3,6,
75676,8,3,7,
75677,6,3,4,
75678,6,2,5,
75679,3,3,6,
75680,0,3,6,
75681,0,3,5,
75682,6,2,3,
75683,5,1,3,
75684,5,3,6,
75685,5,3,7,
75686,8,3,7,
75687,1,3,6,
75688,2,3,4,
75689,4,3,6,
75690,5,2,6,
75691,1,4,7,
75692,4,3,6,
75693,6,3,6,
75694,6,3,6,
75695,3,4,6,
75696,0,3,6,
75697,10,2,4,
75698,4,3,5,
75699,0,4,7,
75700,3,2,3,
75701,0,3,4,
75702,0,1,6,
75703,0,2,3,
75704,5,3,6,
75705,3,2,5,
75706,1,2,4,
75707,0,3,6,
75708,0,3,7,
75709,7,3,6,
75710,9,1,4,
75711,2,2,6,
75712,5,2,6,
75713,1,2,1,
75714,0,2,4,
75715,7,3,4,
75716,5,3,6,
75717,0,3,5,
75718,3,3,5,
75719,5,4,7,
75720,3,2,6,
75721,3,2,4,
75722,0,3,7,
75723,5,2,6,
75724,8,3,6,
75725,1,3,6,1.0
75726,5,4,5,
75727,8,4,6,
75728,8,3,5,
75729,2,2,4,
75730,10,3,7,
75731,9,3,7,
75732,10,1,4,
75733,4,3,7,
75734,10,2,3,
75735,5,3,5,
75736,5,5,7,
75737,8,2,6,
75738,0,2,6,
75739,4,4,5,
75740,8,4,7,
75741,2,3,7,
75742,7,4,6,
75743,8,3,6,
75744,0,2,6,
75745,8,3,7,
75746,5,4,7,
75747,3,5,6,
75748,6,3,6,
75749,3,3,4,
75750,2,3,6,
75751,10,3,4,
75752,5,2,5,
75753,5,3,4,
75754,7,3,6,
75755,2,3,4,
75756,7,3,6,
75757,5,3,4,
75758,2,3,6,
75759,2,1,7,
75760,8,2,4,
75761,10,4,7,
75762,10,3,5,
75763,9,3,6,
75764,9,2,6,
75765,0,3,6,
75766,1,4,6,
75767,4,5,7,
75768,8,3,5,
75769,0,2,7,
75770,1,3,4,
75771,6,3,4,
75772,8,2,6,
75773,3,3,5,
75774,5,2,5,
75775,5,3,6,
75776,9,2,3,
75777,5,2,6,
75778,5,2,5,
75779,7,3,4,
75780,2,5,6,
75781,0,3,6,
75782,5,2,3,
75783,7,3,6,
75784,3,3,6,
75785,9,3,6,
75786,5,2,2,
75787,8,3,7,
75788,9,1,5,
75789,10,4,6,
75790,1,2,5,
75791,8,4,6,
75792,10,4,6,
75793,6,2,7,
75794,5,1,6,
75795,2,3,6,
75796,1,3,6,
75797,0,1,6,
75798,4,3,5,
75799,10,3,5,
75800,1,1,4,
75801,4,4,6,
75802,8,1,7,
75803,10,3,7,
75804,2,4,6,
75805,5,2,6,
75806,7,3,5,
75807,0,3,6,
75808,0,3,7,
75809,10,4,5,
75810,4,2,5,
75811,1,5,6,
75812,5,3,6,
75813,10,2,6,
75814,7,4,7,
75815,5,3,7,
75816,2,2,2,
75817,4,4,6,
75818,8,3,4,
75819,5,2,2,
75820,7,3,5,
75821,7,4,5,
75822,2,1,6,
75823,7,3,6,
75824,8,3,7,
75825,10,2,6,
75826,5,3,6,
75827,5,2,7,
75828,5,3,6,
75829,10,2,4,
75830,8,3,7,
75831,0,2,6,
75832,10,5,7,
75833,3,2,6,
75834,10,3,6,
75835,7,3,6,
75836,9,3,6,
75837,10,4,2,
75838,7,4,7,
75839,6,2,2,
75840,8,4,6,
75841,7,3,5,
75842,3,3,7,
75843,7,3,5,
75844,0,3,7,
75845,8,1,5,
75846,10,3,5,
75847,0,3,5,
75848,3,4,7,
75849,8,2,4,
75850,8,5,7,
75851,0,3,4,
75852,5,4,6,
75853,4,3,7,
75854,8,3,5,
75855,10,3,7,
75856,0,3,5,
75857,10,1,4,
75858,0,1,2,
75859,8,4,7,
75860,2,3,5,
75861,0,3,4,
75862,0,5,7,
75863,5,3,6,
75864,3,3,6,
75865,10,3,7,
75866,2,2,5,
75867,0,2,6,
75868,10,5,7,
75869,8,3,7,
75870,0,3,7,
75871,0,3,4,
75872,5,3,6,
75873,5,2,5,
75874,8,3,5,
75875,8,1,3,
75876,5,2,4,
75877,2,2,2,
75878,8,2,4,
75879,7,3,5,
75880,8,3,5,
75881,8,2,6,
75882,7,3,5,
75883,5,2,6,
75884,10,1,5,
75885,7,3,3,
75886,9,1,2,
75887,5,2,4,
75888,4,3,3,
75889,6,3,6,
75890,1,3,6,
75891,8,3,6,
75892,0,4,6,
75893,8,3,6,
75894,5,3,7,
75895,9,3,6,
75896,5,3,4,
75897,2,3,6,
75898,3,2,4,
75899,1,4,6,
75900,5,4,7,
75901,2,2,6,
75902,9,3,7,
75903,7,2,6,
75904,10,1,6,
75905,6,2,6,
75906,5,2,3,
75907,9,2,3,
75908,5,1,6,
75909,7,3,7,
75910,3,4,6,
75911,5,3,4,
75912,3,3,6,
75913,7,4,4,
75914,10,2,5,
75915,5,2,7,
75916,2,4,6,
75917,10,3,6,
75918,1,3,6,
75919,9,4,6,
75920,7,1,6,
75921,10,3,5,
75922,8,2,6,
75923,8,3,7,
75924,8,3,4,
75925,4,3,4,
75926,10,2,7,
75927,9,3,6,
75928,6,3,5,
75929,5,3,7,
75930,8,3,6,
75931,0,2,6,
75932,7,4,4,
75933,3,4,6,
75934,10,1,4,
75935,2,3,6,
75936,7,1,2,
75937,9,4,6,
75938,10,4,7,
75939,10,3,7,
75940,5,4,6,
75941,6,2,4,
75942,4,3,6,
75943,3,3,3,
75944,8,2,6,
75945,10,3,6,
75946,6,1,3,
75947,7,3,5,
75948,0,4,6,
75949,3,2,6,
75950,8,1,7,
75951,0,1,5,
75952,10,1,4,
75953,5,2,7,
75954,0,5,7,
75955,8,1,6,
75956,6,4,6,
75957,10,1,6,
75958,3,4,7,
75959,8,2,5,
75960,10,1,7,
75961,4,4,6,
75962,8,2,7,
75963,5,5,6,
75964,7,3,3,
75965,8,5,7,
75966,8,4,6,
75967,6,2,5,
75968,4,2,4,
75969,3,2,6,
75970,0,3,4,
75971,6,4,4,
75972,7,3,6,
75973,2,1,2,
75974,2,1,7,
75975,10,3,5,
75976,4,2,6,
75977,0,3,7,
75978,9,3,3,
75979,7,4,6,
75980,5,3,6,
75981,10,2,5,
75982,3,4,7,
75983,10,4,3,
75984,3,4,7,
75985,2,3,7,
75986,4,4,7,
75987,0,3,7,
75988,10,5,4,
75989,10,3,5,
75990,4,1,4,
75991,4,1,2,
75992,5,3,6,
75993,9,3,6,
75994,5,3,4,
75995,7,3,4,
75996,4,2,3,
75997,6,3,6,
75998,7,2,5,
75999,10,1,4,
76000,0,4,7,
76001,10,3,1,
76002,3,4,6,
76003,3,2,5,
76004,88,5,6,
76005,10,2,2,
76006,5,3,6,
76007,5,3,6,
76008,6,5,6,
76009,0,4,6,
76010,7,2,6,
76011,0,4,5,
76012,9,2,4,
76013,2,4,6,
76014,0,4,7,
76015,9,5,6,
76016,5,4,6,
76017,3,4,7,
76018,9,2,6,
76019,5,3,7,
76020,1,4,4,
76021,9,2,6,
76022,6,5,5,
76023,9,3,6,
76024,0,4,6,
76025,6,3,4,
76026,8,3,5,
76027,0,3,7,
76028,4,2,7,
76029,8,5,4,
76030,10,2,6,
76031,7,3,4,
76032,5,3,4,
76033,2,3,5,
76034,9,3,5,
76035,10,1,6,
76036,10,3,5,
76037,10,2,3,
76038,0,3,5,
76039,5,2,4,
76040,8,3,5,
76041,10,2,4,
76042,6,2,6,
76043,10,4,6,
76044,0,3,6,
76045,0,2,5,
76046,3,3,7,
76047,0,3,7,
76048,5,3,7,
76049,0,3,6,
76050,0,3,6,
76051,9,4,6,
76052,2,3,5,
76053,3,2,2,
76054,2,3,5,
76055,2,3,4,
76056,9,3,6,
76057,8,3,5,
76058,0,3,6,
76059,3,2,6,
76060,0,3,6,
